method,sweep,config,drift_type,seed,n_detections,n_false_alarms,false_alarms_per_year,budget_met,detection_delay,missed_detections,none_clean,accepted
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 300, 'stat_size': 55, 'seed': 42}",sudden,2,1,0,0.0,True,24.0,0,True,True
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 300, 'stat_size': 55, 'seed': 42}",sudden,3,1,0,0.0,True,24.0,0,True,True
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 300, 'stat_size': 55, 'seed': 42}",sudden,4,1,0,0.0,True,26.0,0,True,True
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 300, 'stat_size': 55, 'seed': 42}",sudden,5,1,0,0.0,True,32.0,0,True,True
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 300, 'stat_size': 55, 'seed': 42}",gradual,1,0,0,0.0,True,,1,True,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 300, 'stat_size': 55, 'seed': 42}",gradual,2,0,0,0.0,True,,1,True,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 300, 'stat_size': 55, 'seed': 42}",gradual,3,0,0,0.0,True,,1,True,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 300, 'stat_size': 55, 'seed': 42}",gradual,4,0,0,0.0,True,,1,True,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 300, 'stat_size': 55, 'seed': 42}",gradual,5,1,0,0.0,True,965.0,0,True,True
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 300, 'stat_size': 55, 'seed': 42}",recurring,1,2,0,0.0,True,26.5,0,True,True
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 300, 'stat_size': 55, 'seed': 42}",recurring,2,2,0,0.0,True,19.5,0,True,True
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 300, 'stat_size': 55, 'seed': 42}",recurring,3,2,0,0.0,True,22.0,0,True,True
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 300, 'stat_size': 55, 'seed': 42}",recurring,4,2,0,0.0,True,24.0,0,True,True
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 300, 'stat_size': 55, 'seed': 42}",recurring,5,2,0,0.0,True,23.0,0,True,True
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 300, 'stat_size': 60, 'seed': 42}",none,1,2,2,1.752,True,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 300, 'stat_size': 60, 'seed': 42}",none,2,0,0,0.0,True,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 300, 'stat_size': 60, 'seed': 42}",none,3,0,0,0.0,True,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 300, 'stat_size': 60, 'seed': 42}",none,4,0,0,0.0,True,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 300, 'stat_size': 60, 'seed': 42}",none,5,2,2,1.752,True,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 300, 'stat_size': 60, 'seed': 42}",sudden,1,3,2,1.752,True,32.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 300, 'stat_size': 60, 'seed': 42}",sudden,2,2,1,0.876,True,32.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 300, 'stat_size': 60, 'seed': 42}",sudden,3,3,2,1.752,True,32.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 300, 'stat_size': 60, 'seed': 42}",sudden,4,3,2,1.752,True,32.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 300, 'stat_size': 60, 'seed': 42}",sudden,5,3,2,1.752,True,40.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 300, 'stat_size': 60, 'seed': 42}",gradual,1,2,1,0.876,True,300.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 300, 'stat_size': 60, 'seed': 42}",gradual,2,3,2,1.752,True,154.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 300, 'stat_size': 60, 'seed': 42}",gradual,3,2,1,0.876,True,300.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 300, 'stat_size': 60, 'seed': 42}",gradual,4,3,2,1.752,True,115.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 300, 'stat_size': 60, 'seed': 42}",gradual,5,2,1,0.876,True,441.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 300, 'stat_size': 60, 'seed': 42}",recurring,1,4,2,1.752,True,25.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 300, 'stat_size': 60, 'seed': 42}",recurring,2,2,0,0.0,True,21.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 300, 'stat_size': 60, 'seed': 42}",recurring,3,3,1,0.876,True,28.5,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 300, 'stat_size': 60, 'seed': 42}",recurring,4,2,0,0.0,True,26.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 300, 'stat_size': 60, 'seed': 42}",recurring,5,3,2,1.752,True,27.0,1,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 300, 'stat_size': 65, 'seed': 42}",none,1,4,4,3.504,False,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 300, 'stat_size': 65, 'seed': 42}",none,2,9,9,7.8839999999999995,False,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 300, 'stat_size': 65, 'seed': 42}",none,3,10,10,8.76,False,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 300, 'stat_size': 65, 'seed': 42}",none,4,5,5,4.38,False,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 300, 'stat_size': 65, 'seed': 42}",none,5,5,5,4.38,False,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 300, 'stat_size': 65, 'seed': 42}",sudden,1,7,6,5.255999999999999,False,22.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 300, 'stat_size': 65, 'seed': 42}",sudden,2,8,7,6.132,False,40.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 300, 'stat_size': 65, 'seed': 42}",sudden,3,8,7,6.132,False,41.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 300, 'stat_size': 65, 'seed': 42}",sudden,4,6,5,4.38,False,38.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 300, 'stat_size': 65, 'seed': 42}",sudden,5,7,6,5.255999999999999,False,41.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 300, 'stat_size': 65, 'seed': 42}",gradual,1,5,4,3.504,False,154.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 300, 'stat_size': 65, 'seed': 42}",gradual,2,7,6,5.255999999999999,False,206.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 300, 'stat_size': 65, 'seed': 42}",gradual,3,11,10,8.76,False,255.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 300, 'stat_size': 65, 'seed': 42}",gradual,4,8,7,6.132,False,301.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 300, 'stat_size': 65, 'seed': 42}",gradual,5,6,5,4.38,False,356.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 300, 'stat_size': 65, 'seed': 42}",recurring,1,8,6,5.255999999999999,False,27.5,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 300, 'stat_size': 65, 'seed': 42}",recurring,2,8,6,5.255999999999999,False,26.5,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 300, 'stat_size': 65, 'seed': 42}",recurring,3,5,3,2.6279999999999997,False,17.5,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 300, 'stat_size': 65, 'seed': 42}",recurring,4,11,9,7.8839999999999995,False,30.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 300, 'stat_size': 65, 'seed': 42}",recurring,5,7,5,4.38,False,27.5,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 40, 'seed': 42}",none,1,2,2,1.752,True,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 40, 'seed': 42}",none,2,1,1,0.876,True,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 40, 'seed': 42}",none,3,0,0,0.0,True,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 40, 'seed': 42}",none,4,2,2,1.752,True,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 40, 'seed': 42}",none,5,3,3,2.6279999999999997,False,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 40, 'seed': 42}",sudden,1,6,5,4.38,False,19.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 40, 'seed': 42}",sudden,2,3,2,1.752,True,19.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 40, 'seed': 42}",sudden,3,2,1,0.876,True,19.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 40, 'seed': 42}",sudden,4,3,2,1.752,True,19.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 40, 'seed': 42}",sudden,5,4,3,2.6279999999999997,False,18.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 40, 'seed': 42}",gradual,1,5,4,3.504,False,406.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 40, 'seed': 42}",gradual,2,3,2,1.752,True,358.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 40, 'seed': 42}",gradual,3,3,2,1.752,True,316.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 40, 'seed': 42}",gradual,4,5,4,3.504,False,168.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 40, 'seed': 42}",gradual,5,5,4,3.504,False,309.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 40, 'seed': 42}",recurring,1,6,4,3.504,False,19.5,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 40, 'seed': 42}",recurring,2,4,2,1.752,True,18.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 40, 'seed': 42}",recurring,3,3,2,1.752,True,20.0,1,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 40, 'seed': 42}",recurring,4,4,2,1.752,True,19.5,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 40, 'seed': 42}",recurring,5,3,1,0.876,True,21.5,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 44, 'seed': 42}",none,1,1,1,0.876,True,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 44, 'seed': 42}",none,2,0,0,0.0,True,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 44, 'seed': 42}",none,3,1,1,0.876,True,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 44, 'seed': 42}",none,4,0,0,0.0,True,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 44, 'seed': 42}",none,5,0,0,0.0,True,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 44, 'seed': 42}",sudden,1,1,0,0.0,True,18.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 44, 'seed': 42}",sudden,2,1,0,0.0,True,23.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 44, 'seed': 42}",sudden,3,1,0,0.0,True,18.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 44, 'seed': 42}",sudden,4,1,0,0.0,True,20.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 44, 'seed': 42}",sudden,5,1,0,0.0,True,18.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 44, 'seed': 42}",gradual,1,2,1,0.876,True,461.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 44, 'seed': 42}",gradual,2,2,1,0.876,True,465.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 44, 'seed': 42}",gradual,3,2,1,0.876,True,506.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 44, 'seed': 42}",gradual,4,1,0,0.0,True,607.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 44, 'seed': 42}",gradual,5,1,0,0.0,True,318.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 44, 'seed': 42}",recurring,1,2,0,0.0,True,20.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 44, 'seed': 42}",recurring,2,2,0,0.0,True,13.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 44, 'seed': 42}",recurring,3,3,1,0.876,True,18.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 44, 'seed': 42}",recurring,4,2,0,0.0,True,14.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 44, 'seed': 42}",recurring,5,2,0,0.0,True,14.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 48, 'seed': 42}",none,1,0,0,0.0,True,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 48, 'seed': 42}",none,2,0,0,0.0,True,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 48, 'seed': 42}",none,3,0,0,0.0,True,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 48, 'seed': 42}",none,4,1,1,0.876,True,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 48, 'seed': 42}",none,5,0,0,0.0,True,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 48, 'seed': 42}",sudden,1,1,0,0.0,True,21.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 48, 'seed': 42}",sudden,2,1,0,0.0,True,23.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 48, 'seed': 42}",sudden,3,1,0,0.0,True,23.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 48, 'seed': 42}",sudden,4,1,0,0.0,True,23.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 48, 'seed': 42}",sudden,5,1,0,0.0,True,19.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 48, 'seed': 42}",gradual,1,1,0,0.0,True,661.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 48, 'seed': 42}",gradual,2,2,1,0.876,True,416.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 48, 'seed': 42}",gradual,3,1,0,0.0,True,509.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 48, 'seed': 42}",gradual,4,1,0,0.0,True,428.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 48, 'seed': 42}",gradual,5,1,0,0.0,True,363.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 48, 'seed': 42}",recurring,1,2,0,0.0,True,22.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 48, 'seed': 42}",recurring,2,2,0,0.0,True,16.5,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 48, 'seed': 42}",recurring,3,2,0,0.0,True,21.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 48, 'seed': 42}",recurring,4,2,0,0.0,True,22.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 48, 'seed': 42}",recurring,5,2,0,0.0,True,21.5,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 50, 'seed': 42}",none,1,0,0,0.0,True,,0,True,True
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 50, 'seed': 42}",none,2,0,0,0.0,True,,0,True,True
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 50, 'seed': 42}",none,3,0,0,0.0,True,,0,True,True
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 50, 'seed': 42}",none,4,0,0,0.0,True,,0,True,True
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 50, 'seed': 42}",none,5,0,0,0.0,True,,0,True,True
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 50, 'seed': 42}",sudden,1,1,0,0.0,True,27.0,0,True,True
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 50, 'seed': 42}",sudden,2,1,0,0.0,True,27.0,0,True,True
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 50, 'seed': 42}",sudden,3,1,0,0.0,True,23.0,0,True,True
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 50, 'seed': 42}",sudden,4,1,0,0.0,True,28.0,0,True,True
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 50, 'seed': 42}",sudden,5,1,0,0.0,True,22.0,0,True,True
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 50, 'seed': 42}",gradual,1,1,0,0.0,True,665.0,0,True,True
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 50, 'seed': 42}",gradual,2,1,0,0.0,True,567.0,0,True,True
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 50, 'seed': 42}",gradual,3,1,0,0.0,True,519.0,0,True,True
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 50, 'seed': 42}",gradual,4,1,0,0.0,True,759.0,0,True,True
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 50, 'seed': 42}",gradual,5,2,1,0.876,True,313.0,0,True,True
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 50, 'seed': 42}",recurring,1,2,0,0.0,True,23.0,0,True,True
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 50, 'seed': 42}",recurring,2,2,0,0.0,True,15.5,0,True,True
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 50, 'seed': 42}",recurring,3,2,0,0.0,True,21.5,0,True,True
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 50, 'seed': 42}",recurring,4,2,0,0.0,True,23.5,0,True,True
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 50, 'seed': 42}",recurring,5,2,0,0.0,True,23.0,0,True,True
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 55, 'seed': 42}",none,1,0,0,0.0,True,,0,True,True
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 55, 'seed': 42}",none,2,0,0,0.0,True,,0,True,True
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 55, 'seed': 42}",none,3,0,0,0.0,True,,0,True,True
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 55, 'seed': 42}",none,4,0,0,0.0,True,,0,True,True
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 55, 'seed': 42}",none,5,0,0,0.0,True,,0,True,True
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 55, 'seed': 42}",sudden,1,2,1,0.876,True,31.0,0,True,True
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 55, 'seed': 42}",sudden,2,1,0,0.0,True,34.0,0,True,True
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 55, 'seed': 42}",sudden,3,1,0,0.0,True,28.0,0,True,True
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 55, 'seed': 42}",sudden,4,1,0,0.0,True,30.0,0,True,True
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 55, 'seed': 42}",sudden,5,1,0,0.0,True,34.0,0,True,True
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 55, 'seed': 42}",gradual,1,2,1,0.876,True,339.0,0,True,True
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 55, 'seed': 42}",gradual,2,2,1,0.876,True,430.0,0,True,True
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 55, 'seed': 42}",gradual,3,2,1,0.876,True,528.0,0,True,True
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 55, 'seed': 42}",gradual,4,3,2,1.752,True,430.0,0,True,True
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 55, 'seed': 42}",gradual,5,2,1,0.876,True,327.0,0,True,True
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 55, 'seed': 42}",recurring,1,2,0,0.0,True,22.0,0,True,True
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 55, 'seed': 42}",recurring,2,2,0,0.0,True,21.5,0,True,True
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 55, 'seed': 42}",recurring,3,2,0,0.0,True,22.5,0,True,True
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 55, 'seed': 42}",recurring,4,2,0,0.0,True,23.0,0,True,True
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 55, 'seed': 42}",recurring,5,2,0,0.0,True,22.0,0,True,True
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 60, 'seed': 42}",none,1,1,1,0.876,True,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 60, 'seed': 42}",none,2,0,0,0.0,True,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 60, 'seed': 42}",none,3,1,1,0.876,True,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 60, 'seed': 42}",none,4,1,1,0.876,True,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 60, 'seed': 42}",none,5,1,1,0.876,True,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 60, 'seed': 42}",sudden,1,1,0,0.0,True,35.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.0005, 'window_size': 450, 'stat_size': 60, 'seed': 42}",sudden,2,3,2,1.752,True,34.0,0,False,False
